vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
999.4790075,999.9914957,999.9996009,999.4790057,999.4790075,999.9914375,999.9996009,999.4790057,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.263434722,1.263434705,-1.71E-08,-8.50E-07
999.4699837,999.9914886,999.9995938,999.4699819,999.4699837,999.9914304,999.9995938,999.4699819,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.261212354,1.261212337,-1.71E-08,-8.51E-07
999.4609759,999.9914814,999.9995866,999.4609741,999.4609759,999.9914232,999.9995866,999.4609741,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.258975831,1.258975814,-1.71E-08,-8.51E-07
999.4519841,999.9914743,999.9995795,999.4519823,999.4519841,999.9914161,999.9995795,999.4519824,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.256725197,1.25672518,-1.71E-08,-8.51E-07
999.4430085,999.9914671,999.9995723,999.4430067,999.4430085,999.9914089,999.9995723,999.4430067,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.254460494,1.254460477,-1.71E-08,-8.52E-07
999.434049,999.99146,999.9995652,999.4340473,999.434049,999.9914018,999.9995652,999.4340473,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.252181767,1.25218175,-1.71E-08,-8.52E-07
999.4251059,999.9914529,999.999558,999.4251041,999.4251059,999.9913946,999.999558,999.4251042,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.249889059,1.249889042,-1.71E-08,-8.52E-07
999.4161793,999.9914457,999.9995509,999.4161775,999.4161793,999.9913875,999.9995509,999.4161775,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.247582414,1.247582396,-1.71E-08,-8.52E-07
999.4072691,999.9914386,999.9995438,999.4072673,999.4072691,999.9913804,999.9995438,999.4072673,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.245261875,1.245261858,-1.71E-08,-8.52E-07
999.3983756,999.9914314,999.9995366,999.3983738,999.3983756,999.9913732,999.9995366,999.3983738,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.242927487,1.24292747,-1.71E-08,-8.53E-07
999.3894988,999.9914243,999.9995295,999.389497,999.3894988,999.9913661,999.9995295,999.389497,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.240579294,1.240579277,-1.71E-08,-8.53E-07
999.3806388,999.9914171,999.9995223,999.380637,999.3806388,999.9913589,999.9995223,999.380637,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.23821734,1.238217323,-1.71E-08,-8.53E-07
999.3717957,999.99141,999.9995152,999.3717939,999.3717957,999.9913518,999.9995152,999.3717939,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.23584167,1.235841653,-1.71E-08,-8.53E-07
999.3629697,999.9914029,999.999508,999.3629679,999.3629697,999.9913446,999.999508,999.3629679,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.233452329,1.233452312,-1.71E-08,-8.53E-07
999.3541607,999.9913957,999.9995009,999.354159,999.3541607,999.9913375,999.9995009,999.354159,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.23104936,1.231049343,-1.71E-08,-8.53E-07
999.345369,999.9913886,999.9994938,999.3453672,999.345369,999.9913304,999.9994938,999.3453672,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.228632809,1.228632792,-1.71E-08,-8.53E-07
999.3365946,999.9913814,999.9994866,999.3365928,999.3365946,999.9913232,999.9994866,999.3365928,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.226202722,1.226202705,-1.71E-08,-8.53E-07
999.3278376,999.9913743,999.9994795,999.3278358,999.3278376,999.9913161,999.9994795,999.3278358,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.223759142,1.223759125,-1.71E-08,-8.53E-07
999.3190981,999.9913671,999.9994723,999.3190963,999.3190981,999.9913089,999.9994723,999.3190963,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.221302116,1.221302099,-1.71E-08,-8.53E-07
999.3103762,999.99136,999.9994652,999.3103744,999.3103762,999.9913018,999.9994652,999.3103744,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.218831688,1.218831671,-1.71E-08,-8.53E-07
999.301672,999.9913529,999.999458,999.3016702,999.301672,999.9912947,999.999458,999.3016702,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.216347905,1.216347888,-1.71E-08,-8.53E-07
999.2929856,999.9913457,999.9994509,999.2929838,999.2929856,999.9912875,999.9994509,999.2929838,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.213850811,1.213850794,-1.71E-08,-8.53E-07
999.284317,999.9913386,999.9994438,999.2843153,999.2843171,999.9912804,999.9994438,999.2843153,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.211340453,1.211340436,-1.71E-08,-8.53E-07
999.2756665,999.9913314,999.9994366,999.2756647,999.2756665,999.9912732,999.9994366,999.2756647,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.208816877,1.208816859,-1.71E-08,-8.53E-07
999.267034,999.9913243,999.9994295,999.2670322,999.267034,999.9912661,999.9994295,999.2670322,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.206280128,1.20628011,-1.71E-08,-8.53E-07
999.2584197,999.9913171,999.9994223,999.2584179,999.2584197,999.9912589,999.9994223,999.2584179,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.203730252,1.203730235,-1.71E-08,-8.53E-07
999.2498236,999.99131,999.9994152,999.2498219,999.2498236,999.9912518,999.9994152,999.2498219,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.201167297,1.20116728,-1.71E-08,-8.53E-07
999.2412459,999.9913029,999.999408,999.2412441,999.2412459,999.9912447,999.999408,999.2412442,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.198591308,1.19859129,-1.71E-08,-8.52E-07
999.2326867,999.9912957,999.9994009,999.2326849,999.2326867,999.9912375,999.9994009,999.2326849,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.196002331,1.196002314,-1.71E-08,-8.52E-07
999.224146,999.9912886,999.9993938,999.2241442,999.224146,999.9912304,999.9993938,999.2241442,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.193400414,1.193400397,-1.71E-08,-8.52E-07
999.2156239,999.9912814,999.9993866,999.2156221,999.2156239,999.9912232,999.9993866,999.2156221,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.190785604,1.190785587,-1.71E-08,-8.52E-07
999.2071205,999.9912743,999.9993795,999.2071187,999.2071205,999.9912161,999.9993795,999.2071187,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.188157946,1.188157929,-1.71E-08,-8.52E-07
999.198636,999.9912671,999.9993723,999.1986342,999.198636,999.9912089,999.9993723,999.1986342,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.185517489,1.185517472,-1.71E-08,-8.52E-07
999.1901703,999.99126,999.9993652,999.1901685,999.1901703,999.9912018,999.9993652,999.1901685,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.182864278,1.182864261,-1.71E-08,-8.52E-07
999.1817237,999.9912529,999.999358,999.1817219,999.1817237,999.9911947,999.999358,999.1817219,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.180198362,1.180198345,-1.71E-08,-8.52E-07
999.1732961,999.9912457,999.9993509,999.1732943,999.1732961,999.9911875,999.9993509,999.1732943,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.177519788,1.177519771,-1.71E-08,-8.52E-07
999.1648877,999.9912386,999.9993438,999.1648859,999.1648877,999.9911804,999.9993438,999.164886,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.174828603,1.174828586,-1.71E-08,-8.52E-07
999.1564986,999.9912314,999.9993366,999.1564968,999.1564986,999.9911732,999.9993366,999.1564968,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.172124855,1.172124838,-1.71E-08,-8.52E-07
