,vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
7913,911.5255354,614.7297781,920.2050591,1472.513343,930.9064083,1509.047388,930.4754917,633.0570807,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-17.52062374,-11.01756364,6.503060101,457.60846697475984
7914,911.6510771,614.855322,920.2050525,1472.513332,930.9847043,1509.12568,930.475485,633.0570762,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-17.63289215,-10.90718601,6.725706138,457.5637607186169
7915,911.7773851,614.9816321,920.2050459,1472.513322,931.0622463,1509.203218,930.4754784,633.0570717,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-17.73515022,-10.80644637,6.928703847,457.51731028933114
7916,911.9043907,615.1086398,920.2050393,1472.513311,931.1391001,1509.280068,930.4754718,633.0570672,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-17.82826017,-10.71448288,7.113777286,457.4692695311883
7917,912.0320316,615.2362828,920.2050328,1472.513301,931.2153256,1509.356289,930.4754651,633.0570627,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-17.91300856,-10.63050933,7.282499236,457.41977878940247
7918,912.1602505,615.3645039,920.2050262,1472.51329,931.2909772,1509.431936,930.4754585,633.0570581,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-17.99011297,-10.5538085,7.436304474,457.3689660944739
7919,912.2889952,615.4932507,920.2050196,1472.51328,931.3661046,1509.50706,930.4754518,633.0570536,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.06022802,-10.48372614,7.576501882,457.316948242831
7920,912.4182179,615.6224755,920.205013,1472.513269,931.4407529,1509.581704,930.4754452,633.0570491,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.12395091,-10.41966541,7.704285496,457.26383178233095
7921,912.5478749,615.7521346,920.2050065,1472.513259,931.5149633,1509.65591,930.4754385,633.0570446,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.18182646,-10.36108188,7.820744578,457.20971391175965
7922,912.6779262,615.882188,920.2049999,1472.513248,931.5887729,1509.729716,930.4754319,633.05704,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.23435171,-10.30747889,7.926872816,457.15468330104534
7923,912.8083351,616.0125991,920.2049933,1472.513238,931.6622158,1509.803154,930.4754252,633.0570355,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.28198009,-10.25840338,8.023576705,457.0988208397597
7924,912.9390682,616.1433343,920.2049868,1472.513227,931.7353229,1509.876257,930.4754186,633.057031,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.32512528,-10.21344208,8.111683201,457.04220031961677
7925,913.0700949,616.2743631,920.2049802,1472.513217,931.8081222,1509.949052,930.4754119,633.0570265,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.36416468,-10.17221798,8.191946697,456.9848890574025
7926,913.201387,616.4056573,920.2049736,1472.513206,931.8806391,1510.021565,930.4754053,633.057022,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.39944257,-10.13438718,8.265055393,456.9269484631167
7927,913.3329187,616.5371912,920.204967,1472.513196,931.9528968,1510.093819,930.4753986,633.0570174,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.43127307,-10.09963597,8.331637103,456.86843455811663
7928,913.4646665,616.6689411,920.2049605,1472.513185,932.0249163,1510.165834,930.475392,633.0570129,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.45994275,-10.0676782,8.392264553,456.80939844818806
7929,913.5966088,616.8008855,920.2049539,1472.513174,932.0967165,1510.23763,930.4753854,633.0570084,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.48571305,-10.03825283,8.447460215,456.7498867546167
7930,913.7287256,616.9330044,920.2049473,1472.513164,932.1683148,1510.309224,930.4753787,633.0570039,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.50882249,-10.01112177,8.497700718,456.68994200783095
7931,913.8609988,617.0652797,920.2049407,1472.513153,932.2397266,1510.380632,930.4753721,633.0569993,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.52948868,-9.986067809,8.543420867,456.6296030062596
7932,913.9934115,617.1976945,920.2049342,1472.513143,932.3109663,1510.451868,930.4753654,633.0569948,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.54791016,-9.962892839,8.585017316,456.5689051439739
7933,914.1259485,617.3302336,920.2049276,1472.513132,932.3820464,1510.522944,930.4753588,633.0569903,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.56426807,-9.94141615,8.622851916,456.507880709181
7934,914.2585955,617.4628828,920.204921,1472.513122,932.4529787,1510.593872,930.4753521,633.0569858,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.57872767,-9.921472908,8.657254765,456.44655915688816
7935,914.3913396,617.595629,920.2049145,1472.513111,932.5237734,1510.664662,930.4753455,633.0569813,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.59143976,-9.902912765,8.688526999,456.3849673574597
7936,914.5241687,617.7284602,920.2049079,1472.513101,932.59444,1510.735325,930.4753388,633.0569767,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.60254191,-9.885598584,8.716943329,456.32312982344547
7937,914.6570718,617.8613654,920.2049013,1472.51309,932.6649869,1510.805868,930.4753322,633.0569722,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.61215965,-9.869405286,8.742754362,456.2610689163382
7938,914.7900387,617.9943345,920.2048947,1472.51308,932.7354217,1510.876298,930.4753255,633.0569677,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.6204075,-9.854218787,8.766188715,456.19880503543834
7939,914.92306,618.1273579,920.2048882,1472.513069,932.8057513,1510.946624,930.4753189,633.0569632,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.62738998,-9.839935035,8.787454947,456.1363567899813
7940,915.056127,618.260427,920.2048816,1472.513059,932.8759818,1511.01685,930.4753122,633.0569587,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.63320245,-9.826459131,8.806743314,456.07374115631706
7941,915.1892317,618.3935338,920.204875,1472.513048,932.9461186,1511.086983,930.4753056,633.0569541,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.63793191,-9.813704524,8.824227381,456.0109736209956
7942,915.3223666,618.5266708,920.2048684,1472.513038,933.0161666,1511.157027,930.475299,633.0569496,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64165776,-9.80159228,8.840065481,455.9480683115743
7943,915.4555247,618.659831,920.2048619,1472.513027,933.08613,1511.226986,930.4752923,633.0569451,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64445247,-9.790050416,8.854402056,455.88503811596
7944,915.5886997,618.7930082,920.2048553,1472.513017,933.1560129,1511.296865,930.4752857,633.0569406,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64638216,-9.779013284,8.867368873,455.82189479110264
7945,915.7218856,618.9261962,920.2048487,1472.513006,933.2258185,1511.366666,930.475279,633.056936,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64750716,-9.768421022,8.879086136,455.75864906214565
7946,915.8550769,619.0593896,920.2048421,1472.512996,933.2955498,1511.436393,930.4752724,633.0569315,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64788255,-9.758219044,8.889663505,455.6953107130313
7947,915.9882684,619.1925832,920.2048356,1472.512985,933.3652095,1511.506049,930.4752657,633.056927,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64755859,-9.748357574,8.899201014,455.6318886691886
7948,916.1214552,619.3257721,920.204829,1472.512975,933.4347998,1511.575635,930.4752591,633.0569225,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64658115,-9.738791231,8.907789921,455.5683910727171
7949,916.2546328,619.4589519,920.2048224,1472.512964,933.5043227,1511.645154,930.4752524,633.056918,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.64499212,-9.729478636,8.915513479,455.5048253511744
7950,916.3877971,619.5921183,920.2048159,1472.512954,933.5737798,1511.714607,930.4752458,633.0569134,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.6428297,-9.720382068,8.922447632,455.4411982803242
7951,916.520944,619.7252673,920.2048093,1472.512943,933.6431726,1511.783995,930.4752391,633.0569089,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.6401288,-9.711467137,8.928661663,455.37751604115306
7952,916.6540697,619.8583952,920.2048027,1472.512933,933.7125022,1511.853321,930.4752325,633.0569044,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.63692127,-9.702702497,8.934218775,455.3137842723529
7953,916.7871709,619.9914984,920.2047961,1472.512922,933.7817697,1511.922584,930.4752258,633.0568999,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.6332362,-9.694059575,8.939176625,455.2500081176173
7954,916.9202441,620.1245738,920.2047896,1472.512912,933.8509758,1511.991786,930.4752192,633.0568953,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.62910014,-9.68551233,8.94358781,455.18619226923863
7955,917.0532863,620.2576181,920.204783,1472.512901,933.9201211,1512.060927,930.4752126,633.0568908,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.62453735,-9.677037032,8.947500314,455.12234100763146
7956,917.1862944,620.3906283,920.2047764,1472.512891,933.989206,1512.130008,930.4752059,633.0568863,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.61956997,-9.668612057,8.95095791,455.0584582375601
7957,917.3192656,620.5236017,920.2047698,1472.51288,934.0582309,1512.199029,930.4751993,633.0568818,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.61421823,-9.660217704,8.954000528,454.9945475210029
7958,917.4521974,620.6565355,920.2047633,1472.512869,934.1271958,1512.26799,930.4751926,633.0568773,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.60850062,-9.651836026,8.956664598,454.93061210733856
7959,917.585087,620.7894273,920.2047567,1472.512859,934.1961009,1512.336891,930.475186,633.0568727,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.60243403,-9.643450674,8.95898335,454.8666549607242
7960,917.7179321,620.9222745,920.2047501,1472.512848,934.264946,1512.405732,930.4751793,633.0568682,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.59603386,-9.635046763,8.9609871,454.80267878505276
7961,917.8507304,621.0550749,920.2047436,1472.512838,934.333731,1512.474513,930.4751727,633.0568637,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.58931424,-9.626610737,8.962703504,454.7386860467957
7962,917.9834796,621.1878262,920.204737,1472.512827,934.4024555,1512.543233,930.475166,633.0568592,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.58228805,-9.618130256,8.964157791,454.6746789961029
7963,918.1161775,621.3205262,920.2047304,1472.512817,934.4711193,1512.611893,930.4751594,633.0568546,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.57496707,-9.60959409,8.965372976,454.6106596853672
7964,918.2488221,621.453173,920.2047238,1472.512806,934.5397218,1512.680491,930.4751527,633.0568501,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.56736207,-9.600992019,8.966370054,454.5466299868385
7965,918.3814114,621.5857644,920.2047173,1472.512796,934.6082627,1512.749028,930.4751461,633.0568456,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.55948293,-9.592314747,8.96716818,454.48259160840996
7966,918.5139435,621.7182986,920.2047107,1472.512785,934.6767413,1512.817502,930.4751394,633.0568411,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.55133865,-9.58355382,8.967784827,454.4185461080457
7967,918.6464165,621.8507737,920.2047041,1472.512775,934.7451569,1512.885914,930.4751328,633.0568366,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.54293749,-9.574701553,8.968235933,454.3544949067385
7968,918.7788286,621.9831879,920.2046975,1472.512764,934.813509,1512.954262,930.4751262,633.056832,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.534287,-9.565750963,8.96853604,454.29043930081
7969,918.911178,622.1155395,920.204691,1472.512754,934.8817968,1513.022545,930.4751195,633.0568275,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.52539412,-9.556695705,8.968698413,454.22638047268856
7970,919.0434631,622.2478267,920.2046844,1472.512743,934.9500195,1513.090764,930.4751129,633.056823,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.51626517,-9.547530019,8.968735154,454.16231950099575
7971,919.1756822,622.3800479,920.2046778,1472.512733,935.0181763,1513.158917,930.4751062,633.0568185,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.50690598,-9.538248678,8.968657301,454.09825736946016
7972,919.3078335,622.5122014,920.2046713,1472.512722,935.0862664,1513.227003,930.4750996,633.056814,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.49732187,-9.528846942,8.968474926,454.03419497552454
7973,919.4399157,622.6442856,920.2046647,1472.512712,935.1542889,1513.295021,930.4750929,633.0568094,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.48751773,-9.519320512,8.968197215,453.9701331376531
7974,919.571927,622.7762991,920.2046581,1472.512701,935.2222429,1513.362971,930.4750863,633.0568049,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.47749805,-9.509665498,8.96783255,453.90607260245315
7975,919.7038661,622.9082402,920.2046515,1472.512691,935.2901274,1513.430851,930.4750796,633.0568004,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.46726695,-9.499878376,8.967388576,453.84201405089595
7976,919.8357313,623.0401076,920.204645,1472.51268,935.3579416,1513.498661,930.475073,633.0567959,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.45682823,-9.489955961,8.966872268,453.7779581040959
7977,919.9675212,623.1718996,920.2046384,1472.51267,935.4256843,1513.5664,930.4750663,633.0567913,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.44618537,-9.479895376,8.966289989,453.7139053285673
7978,920.0992343,623.3036149,920.2046318,1472.512659,935.4933548,1513.634066,930.4750597,633.0567868,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.43534157,-9.469694025,8.965647542,453.6498562409316
7979,920.2308693,623.435252,920.2046252,1472.512649,935.5609518,1513.701659,930.475053,633.0567823,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.42429979,-9.459349569,8.964950224,453.58581131240294
7980,920.3624248,623.5668096,920.2046187,1472.512638,935.6284745,1513.769178,930.4750464,633.0567778,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.41306277,-9.448859901,8.964202864,453.52177097279593
7981,920.4938993,623.6982862,920.2046121,1472.512628,935.6959216,1513.836621,930.4750398,633.0567733,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.401633,-9.438223132,8.963409869,453.45773561407464
7982,920.6252914,623.8296804,920.2046055,1472.512617,935.7632923,1513.903987,930.4750331,633.0567687,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.39001282,-9.427437563,8.962575259,453.3937055935818
7983,920.7565999,623.960991,920.204599,1472.512607,935.8305854,1513.971276,930.4750265,633.0567642,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.37820438,-9.416501677,8.961702702,453.3296812373818
7984,920.8878234,624.0922166,920.2045924,1472.512596,935.8977999,1514.038486,930.4750198,633.0567597,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.36620966,-9.405414119,8.960795542,453.2656628426888
7985,921.0189605,624.2233559,920.2045858,1472.512585,935.9649346,1514.105617,930.4750132,633.0567552,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.35403052,-9.394173683,8.959856832,453.2016506805245
7986,921.15001,624.3544075,920.2045792,1472.512575,936.0319884,1514.172667,930.4750065,633.0567506,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.34166865,-9.382779296,8.958889356,453.13764499808883
7987,921.2809705,624.4853702,920.2045727,1472.512564,936.0989603,1514.239635,930.4749999,633.0567461,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.32912567,-9.371230014,8.957895654,453.0736460206816
7988,921.4118408,624.6162426,920.2045661,1472.512554,936.1658492,1514.306519,930.4749932,633.0567416,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.31640304,-9.359525001,8.956878042,453.0096539538673
7989,921.5426196,624.7470235,920.2045595,1472.512543,936.2326539,1514.37332,930.4749866,633.0567371,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.30350216,-9.347663527,8.955838634,452.94566898489575
7990,921.6733057,624.8777116,920.2045529,1472.512533,936.2993733,1514.440035,930.4749799,633.0567326,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.29042432,-9.335644959,8.954779359,452.8816912846171
7991,921.8038976,625.0083057,920.2045464,1472.512522,936.3660063,1514.506664,930.4749733,633.056728,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.27717072,-9.323468745,8.953701975,452.81772100866704
7992,921.9343943,625.1388045,920.2045398,1472.512512,936.4325518,1514.573205,930.4749666,633.0567235,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.26374251,-9.311134417,8.952608088,452.75375829894574
7993,922.0647944,625.2692068,920.2045332,1472.512501,936.4990086,1514.639658,930.47496,633.056719,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.25014074,-9.298641575,8.95149916,452.6898032848385
7994,922.1950968,625.3995113,920.2045267,1472.512491,936.5653756,1514.706021,930.4749534,633.0567145,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.23636642,-9.28598989,8.950376528,452.6258560841742
7995,922.3253002,625.5297168,920.2045201,1472.51248,936.6316516,1514.772293,930.4749467,633.0567099,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.2224205,-9.273179088,8.949241409,452.5619168044243
7996,922.4554033,625.659822,920.2045135,1472.51247,936.6978356,1514.838473,930.4749401,633.0567054,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.20830387,-9.260208955,8.948094915,452.4979855434957
7997,922.585405,625.7898258,920.2045069,1472.512459,936.7639264,1514.904559,930.4749334,633.0567009,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.19401738,-9.247079324,8.946938059,452.43406239055287
7998,922.7153041,625.919727,920.2045004,1472.512449,936.8299228,1514.970552,930.4749268,633.0566964,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.17956185,-9.233790077,8.945771768,452.37014742687427
7999,922.8450993,626.0495243,920.2044938,1472.512438,936.8958237,1515.036448,930.4749201,633.0566919,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.16493802,-9.220341135,8.944596883,452.30624072647436
8000,922.9747894,626.1792166,920.2044872,1472.512428,936.961628,1515.102249,930.4749135,633.0566873,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-18.15014664,-9.206732462,8.943414176,452.2423423566671
8001,923.1043733,626.3088026,920.2044806,1472.512417,937.0273345,1515.167951,930.4749068,633.0566828,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,-18.1351884,-9.192964054,8.942224347,452.1784523789172
8002,923.2359328,626.3411827,920.204473,1472.512406,937.0977559,1515.184269,930.4748975,633.0566756,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-18.56420569,-10.19406333,8.370142355,6.99315604283305
8003,923.3654411,626.3735625,920.2044664,1472.60954,937.1718931,1515.200674,930.4748908,633.1144112,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-18.02606147,-10.72621867,7.299842798,-413.427625604167
8004,923.4946654,626.373558,920.2044598,1472.705354,937.2531591,1515.200663,930.4748842,633.1768891,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-17.67729575,-11.55444595,6.122849795,-413.48741233531007
8005,923.6186842,626.3735535,920.2044532,1472.829369,937.3379281,1515.200652,930.4748775,633.2616603,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-17.04980385,-12.18274589,4.867057953,-413.5395540695955
8006,923.7384171,626.3735491,920.2044467,1472.949098,937.4269873,1515.200641,930.4748709,633.3507217,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-16.47726738,-12.75571016,3.721557223,-413.5832887110241
8007,923.8542395,626.3735446,920.2044401,1473.064916,937.5199588,1515.20063,930.4748643,633.4436953,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-15.95484779,-13.27817769,2.676670102,-413.6180534107385
8008,923.9664935,626.3735401,920.2044335,1473.177166,937.6164976,1515.20062,930.4748576,633.5402363,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-15.47813109,-13.75456285,1.723568234,-413.6446359623101
8009,924.0754913,626.3735356,920.2044269,1473.28616,937.7162889,1515.200609,930.474851,633.6400298,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-15.04309061,-14.1888927,0.85419791,-413.6637550344527
8010,924.1815174,626.3735312,920.2044204,1473.392182,937.8190456,1515.200598,930.4748443,633.7427887,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-14.64605303,-14.58484094,0.061212094,-413.6760662361671
8011,924.2848312,626.3735267,920.2044138,1473.495492,937.9245053,1515.200587,930.4748377,633.8482506,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-14.28366736,-14.94575895,-0.662091587,-413.68216764981
8012,924.3856694,626.3735222,920.2044072,1473.596327,938.0324288,1515.200576,930.474831,633.9561762,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-13.95287667,-15.27470407,-1.321827404,-413.68260487902444
8013,924.4842477,626.3735177,920.2044007,1473.694901,938.1425977,1515.200566,930.4748244,634.0663473,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-13.65089227,-15.5744654,-1.923573133,-413.67787565338165
8014,924.5807627,626.3735133,920.2043941,1473.791412,938.2548126,1515.200555,930.4748177,634.1785644,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-13.37517018,-15.84758731,-2.472417127,-413.66843402909603
8015,924.6753938,626.3735088,920.2043875,1473.886039,938.3688916,1515.200544,930.4748111,634.2926455,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-13.12338968,-16.09639094,-2.973001263,-413.65469422102467
8016,924.7683045,626.3735043,920.2043809,1473.978946,938.4846684,1515.200533,930.4748044,634.4084245,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.89343368,-16.32299379,-3.429560114,-413.6370340986675
8017,924.8596436,626.3734998,920.2043744,1474.070281,938.6019914,1515.200522,930.4747978,634.5257497,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.68337089,-16.52932758,-3.845956694,-413.6157983753817
8018,924.949547,626.3734954,920.2043678,1474.160181,938.7207221,1515.200511,930.4747911,634.6444826,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.4914395,-16.71715455,-4.225715053,-413.5913015174531
8019,925.0381385,626.3734909,920.2043612,1474.248768,938.8407341,1515.200501,930.4747845,634.7644968,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.3160323,-16.88808233,-4.572050027,-413.5638303982389
8020,925.1255309,626.3734864,920.2043546,1474.336157,938.9619119,1515.20049,930.4747779,634.8856767,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.15568314,-17.0435775,-4.887894365,-413.5336467193101
8021,925.2118269,626.3734819,920.2043481,1474.422449,939.0841501,1515.200479,930.4747712,635.007917,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.00905452,-17.184978,-5.17592348,-413.5009892190959
8022,925.2971202,626.3734775,920.2043415,1474.507738,939.2073522,1515.200468,930.4747646,635.1311214,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.87492635,-17.31350438,-5.438578033,-413.4660756879531
8023,925.3814962,626.373473,920.2043349,1474.59211,939.3314304,1515.200457,930.4747579,635.2552017,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.75218559,-17.43027012,-5.67808453,-413.4291048059531
8024,925.4650324,626.3734685,920.2043283,1474.675643,939.4563043,1515.200446,930.4747513,635.3800778,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.6398169,-17.536291,-5.896474109,-413.39025782002454
8025,925.5477998,626.373464,920.2043218,1474.758406,939.5819004,1515.200436,930.4747446,635.505676,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.53689404,-17.63249373,-6.09559969,-413.34970007338165
8026,925.6298627,626.3734596,920.2043152,1474.840465,939.7081516,1515.200425,930.474738,635.6319294,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.44257208,-17.71972368,-6.277151606,-413.30758240123885
8027,925.7112798,626.3734551,920.2043086,1474.921878,939.8349966,1515.200414,930.4747313,635.7587766,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.35608025,-17.79875212,-6.442671871,-413.2640424034531
8028,925.7921046,626.3734506,920.2043021,1475.002699,939.9623793,1515.200403,930.4747247,635.8861614,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.27671542,-17.87028262,-6.593567197,-413.2192056063103
8029,925.8723857,626.3734461,920.2042955,1475.082976,940.0902484,1515.200392,930.474718,636.0140328,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.20383619,-17.93495706,-6.731120864,-413.1731865215245
8030,925.9521673,626.3734417,920.2042889,1475.162754,940.2185571,1515.200382,930.4747114,636.1423436,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.13685747,-17.99336102,-6.856503549,-413.1260896129529
8031,926.0314896,626.3734372,920.2042823,1475.242072,940.3472625,1515.200371,930.4747047,636.2710512,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.07524551,-18.04602871,-6.97078321,-413.07801017816735
8032,926.1103893,626.3734327,920.2042758,1475.320968,940.4763253,1515.20036,930.4746981,636.4001162,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.01851343,-18.09344752,-7.074934095,-413.02903515281025
8033,926.1888996,626.3734283,920.2042692,1475.399474,940.6057097,1515.200349,930.4746915,636.5295028,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.9662171,-18.13606206,-7.169844967,-412.9792438442388
8034,926.2670507,626.3734238,920.2042626,1475.477622,940.7353828,1515.200338,930.4746848,636.659178,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.91795137,-18.17427798,-7.256326607,-412.9287086007388
8035,926.3448701,626.3734193,920.204256,1475.555437,940.8653145,1515.200327,930.4746782,636.7891118,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.87334668,-18.20846533,-7.335118651,-412.8774954224531
8036,926.4223829,626.3734148,920.2042495,1475.632946,940.9954771,1515.200317,930.4746715,636.9192767,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.83206591,-18.23896175,-7.406895836,-412.8256645180959
8037,926.4996115,626.3734104,920.2042429,1475.710171,941.1258455,1515.200306,930.4746649,637.0496472,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.79380155,-18.26607524,-7.472273696,-412.7732708134531
